   4.9857353e-08	   3.8410682e-10	   7.2202059e-13	   0.0000000e+00	   0.0000000e+00	
   9.3818974e-08	   6.1709495e-09	   2.0452446e-10	   4.0818331e-12	   9.4640491e-14	
   2.8695582e-08	   5.5780349e-09	   6.1366858e-10	   4.0730922e-11	   1.7636459e-12	
   7.5065673e-09	   2.3458352e-09	   4.8714286e-10	   6.6160025e-11	   6.0510608e-12	
   1.9974989e-09	   8.2470280e-10	   2.4183365e-10	   5.1430444e-11	   7.8476408e-12	
   5.6368430e-10	   2.7429174e-10	   1.0014625e-10	   2.8047794e-11	   6.0023195e-12	
   1.6430979e-10	   8.9325160e-11	   3.8613965e-11	   1.3116316e-11	   3.6833027e-12	
   5.0107892e-11	   2.9547238e-11	   1.4312145e-11	   5.6487721e-12	   1.8559068e-12	
   1.5677826e-11	   9.7482263e-12	   5.1432855e-12	   2.2914045e-12	   8.6040274e-13	
   4.9873244e-12	   3.3150020e-12	   1.8664125e-12	   9.1249009e-13	   3.7123925e-13	
