   3.5500258e-01	   2.1757009e+02	   1.8199145e-01	   1.9436311e+02	   2.6720995e-02	   3.7159781e+01	   3.1718461e-01	   2.3706045e+02	   1.5859230e-01	   7.1118135e+02	
   3.3033922e-01	   2.1441571e+02	   1.6595092e-01	   1.9250662e+02	   2.7249533e-02	   3.5933720e+01	   2.9343723e-01	   2.3371529e+02	   1.4671862e-01	   7.0114588e+02	
   3.0651028e-01	   2.1139862e+02	   1.4994000e-01	   1.9067928e+02	   2.7249533e-02	   3.4765649e+01	   2.7251131e-01	   2.3042319e+02	   1.3625565e-01	   6.9126957e+02	
   2.8191578e-01	   2.0850171e+02	   1.3240824e-01	   1.8888141e+02	   2.7464863e-02	   3.3652019e+01	   2.5208456e-01	   2.2725510e+02	   1.2604228e-01	   6.8176530e+02	
   2.5897425e-01	   2.0570787e+02	   1.1609625e-01	   1.8711318e+02	   2.8012978e-02	   3.2589547e+01	   2.3417416e-01	   2.2417695e+02	   1.1708708e-01	   6.7253086e+02	
   2.4318415e-01	   2.0300000e+02	   1.0679452e-01	   1.8537467e+02	   2.9579017e-02	   3.1575193e+01	   2.1768174e-01	   2.2117263e+02	   1.0884087e-01	   6.6351789e+02	
   2.3309468e-01	   2.0036926e+02	   1.0302231e-01	   1.8366583e+02	   3.1145058e-02	   3.0606135e+01	   2.0849435e-01	   2.1787398e+02	   1.0424717e-01	   6.5362194e+02	
   2.2786239e-01	   1.9781920e+02	   1.0380113e-01	   1.8198653e+02	   3.4981855e-02	   2.9679755e+01	   2.0449195e-01	   2.1490653e+02	   1.0224597e-01	   6.4471961e+02	
   2.2890445e-01	   1.9535129e+02	   1.1066520e-01	   1.8033658e+02	   4.1833281e-02	   2.8793618e+01	   2.0618479e-01	   2.1237967e+02	   1.0309239e-01	   6.3713902e+02	
   2.3696700e-01	   1.9296701e+02	   1.2460473e-01	   1.7871571e+02	   4.9722207e-02	   2.7945462e+01	   2.1473746e-01	   2.1006257e+02	   1.0736872e-01	   6.3018769e+02	
   2.4421576e-01	   1.9066783e+02	   1.3783810e-01	   1.7712360e+02	   4.9369848e-02	   2.7133176e+01	   2.2333324e-01	   2.0809888e+02	   1.1166662e-01	   6.2429663e+02	
   2.4941454e-01	   1.8845522e+02	   1.4852020e-01	   1.7555991e+02	   4.8958763e-02	   2.6354796e+01	   2.3685803e-01	   2.0626512e+02	   1.1842901e-01	   6.1879536e+02	
   2.4139736e-01	   1.8633066e+02	   1.4471525e-01	   1.7402422e+02	   4.7842959e-02	   2.5608488e+01	   2.2741397e-01	   2.0403617e+02	   1.1370699e-01	   6.1210852e+02	
   2.3128702e-01	   1.8429561e+02	   1.3838055e-01	   1.7251615e+02	   4.6355221e-02	   2.4892538e+01	   2.1946271e-01	   2.0200923e+02	   1.0973136e-01	   6.0602770e+02	
   2.2571484e-01	   1.8235157e+02	   1.3669750e-01	   1.7103521e+02	   4.4280218e-02	   2.4205348e+01	   2.1941980e-01	   1.9974544e+02	   1.0970990e-01	   5.9923631e+02	
   2.2407210e-01	   1.8050000e+02	   1.3887212e-01	   1.6958097e+02	   4.2714178e-02	   2.3545417e+01	   2.1921583e-01	   1.9741970e+02	   1.0960791e-01	   5.9225910e+02	
   2.2518570e-01	   1.7867910e+02	   1.4426235e-01	   1.6815293e+02	   4.2440121e-02	   2.2911345e+01	   2.2399368e-01	   1.9506038e+02	   1.1199683e-01	   5.8518112e+02	
   2.2926012e-01	   1.7683903e+02	   1.5319257e-01	   1.6675063e+02	   4.4495549e-02	   2.2301818e+01	   2.3406547e-01	   1.9263578e+02	   1.1703274e-01	   5.7790734e+02	
   2.3902464e-01	   1.7499911e+02	   1.6342427e-01	   1.6537356e+02	   5.2560654e-02	   2.1715603e+01	   2.4288782e-01	   1.9034996e+02	   1.2144390e-01	   5.7104988e+02	
   2.4742891e-01	   1.7317872e+02	   1.6964383e-01	   1.6402122e+02	   5.9138022e-02	   2.1151543e+01	   2.5275021e-01	   1.8827434e+02	   1.2637511e-01	   5.6482301e+02	
   2.5198991e-01	   1.7139719e+02	   1.7567234e-01	   1.6269312e+02	   6.1447931e-02	   2.0608553e+01	   2.5952751e-01	   1.8619496e+02	   1.2976376e-01	   5.5858486e+02	
   2.5550556e-01	   1.6967389e+02	   1.8241085e-01	   1.6138876e+02	   6.2779065e-02	   2.0085610e+01	   2.6873142e-01	   1.8427238e+02	   1.3436571e-01	   5.5281713e+02	
   2.6001032e-01	   1.6802817e+02	   1.8975571e-01	   1.6010763e+02	   6.5265154e-02	   1.9581755e+01	   2.7542749e-01	   1.8237166e+02	   1.3771374e-01	   5.4711498e+02	
   2.6493582e-01	   1.6647938e+02	   1.9754196e-01	   1.5884925e+02	   6.8671291e-02	   1.9096084e+01	   2.8320381e-01	   1.8031749e+02	   1.4160191e-01	   5.4095247e+02	
   2.7181366e-01	   1.6504687e+02	   2.0655349e-01	   1.5761312e+02	   7.4739696e-02	   1.8627743e+01	   2.9529846e-01	   1.7816745e+02	   1.4764923e-01	   5.3450236e+02	
   2.7730395e-01	   1.6375000e+02	   2.1371478e-01	   1.5639875e+02	   7.9946779e-02	   1.8175931e+01	   3.0555694e-01	   1.7625586e+02	   1.5277847e-01	   5.2876758e+02	
   2.8285497e-01	   1.6256268e+02	   2.2082282e-01	   1.5520568e+02	   8.6641600e-02	   1.7739891e+01	   3.1470408e-01	   1.7436297e+02	   1.5735204e-01	   5.2308890e+02	
