   6.0000000e+02	   1.9333790e+01	   2.4225000e+01	   3.1025339e+01	   3.1408011e+01	   3.6912521e+01	   6.0997469e+01	
   6.0100000e+02	   1.9277052e+01	   2.4152396e+01	   3.0928476e+01	   3.1305736e+01	   3.6790439e+01	   6.0790625e+01	
   6.0200000e+02	   1.9220574e+01	   2.4080131e+01	   3.0832076e+01	   3.1203963e+01	   3.6668962e+01	   6.0584825e+01	
   6.0300000e+02	   1.9164355e+01	   2.4008200e+01	   3.0736136e+01	   3.1102690e+01	   3.6548088e+01	   6.0380061e+01	
   6.0400000e+02	   1.9108394e+01	   2.3936604e+01	   3.0640653e+01	   3.1001912e+01	   3.6427811e+01	   6.0176326e+01	
   6.0500000e+02	   1.9052687e+01	   2.3865338e+01	   3.0545623e+01	   3.0901626e+01	   3.6308128e+01	   5.9973615e+01	
   6.0600000e+02	   1.8997235e+01	   2.3794402e+01	   3.0451044e+01	   3.0801830e+01	   3.6189034e+01	   5.9771919e+01	
   6.0700000e+02	   1.8942036e+01	   2.3723794e+01	   3.0356914e+01	   3.0702520e+01	   3.6070527e+01	   5.9571233e+01	
   6.0800000e+02	   1.8887087e+01	   2.3653510e+01	   3.0263229e+01	   3.0603692e+01	   3.5952602e+01	   5.9371549e+01	
   6.0900000e+02	   1.8832387e+01	   2.3583550e+01	   3.0169986e+01	   3.0505345e+01	   3.5835255e+01	   5.9172861e+01	
   6.1000000e+02	   1.8777935e+01	   2.3513911e+01	   3.0077182e+01	   3.0407474e+01	   3.5718483e+01	   5.8975162e+01	
   6.1100000e+02	   1.8723730e+01	   2.3444591e+01	   2.9984816e+01	   3.0310076e+01	   3.5602282e+01	   5.8778446e+01	
   6.1200000e+02	   1.8669769e+01	   2.3375589e+01	   2.9892883e+01	   3.0213149e+01	   3.5486648e+01	   5.8582706e+01	
   6.1300000e+02	   1.8616051e+01	   2.3306901e+01	   2.9801382e+01	   3.0116690e+01	   3.5371578e+01	   5.8387936e+01	
   6.1400000e+02	   1.8562576e+01	   2.3238527e+01	   2.9710309e+01	   3.0020695e+01	   3.5257067e+01	   5.8194130e+01	
   6.1500000e+02	   1.8509340e+01	   2.3170465e+01	   2.9619662e+01	   2.9925161e+01	   3.5143112e+01	   5.8001280e+01	
   6.1600000e+02	   1.8456343e+01	   2.3102711e+01	   2.9529438e+01	   2.9830086e+01	   3.5029710e+01	   5.7809382e+01	
   6.1700000e+02	   1.8403584e+01	   2.3035266e+01	   2.9439635e+01	   2.9735466e+01	   3.4916857e+01	   5.7618428e+01	
   6.1800000e+02	   1.8351060e+01	   2.2968126e+01	   2.9350249e+01	   2.9641299e+01	   3.4804549e+01	   5.7428413e+01	
   6.1900000e+02	   1.8298771e+01	   2.2901289e+01	   2.9261279e+01	   2.9547582e+01	   3.4692783e+01	   5.7239329e+01	
   6.2000000e+02	   1.8246715e+01	   2.2834755e+01	   2.9172722e+01	   2.9454312e+01	   3.4581556e+01	   5.7051173e+01	
   6.2100000e+02	   1.8194891e+01	   2.2768521e+01	   2.9084574e+01	   2.9361485e+01	   3.4470864e+01	   5.6863936e+01	
   6.2200000e+02	   1.8143297e+01	   2.2702584e+01	   2.8996835e+01	   2.9269100e+01	   3.4360703e+01	   5.6677614e+01	
   6.2300000e+02	   1.8091931e+01	   2.2636945e+01	   2.8909500e+01	   2.9177154e+01	   3.4251070e+01	   5.6492200e+01	
   6.2400000e+02	   1.8040793e+01	   2.2571600e+01	   2.8822567e+01	   2.9085642e+01	   3.4141963e+01	   5.6307688e+01	
   6.2500000e+02	   1.7989881e+01	   2.2506547e+01	   2.8736035e+01	   2.8994564e+01	   3.4033376e+01	   5.6124073e+01	
   6.2600000e+02	   1.7939194e+01	   2.2441786e+01	   2.8649900e+01	   2.8903916e+01	   3.3925308e+01	   5.5941349e+01	
   6.2700000e+02	   1.7888731e+01	   2.2377314e+01	   2.8564160e+01	   2.8813695e+01	   3.3817755e+01	   5.5759510e+01	
   6.2800000e+02	   1.7838489e+01	   2.2313130e+01	   2.8478813e+01	   2.8723899e+01	   3.3710713e+01	   5.5578551e+01	
