   6.0100000e+02	   2.9623806e-01	   3.6475808e-01	   4.3327809e-01	   5.0179811e-01	   5.7031812e-01	
   6.0200000e+02	   2.9542389e-01	   3.6379672e-01	   4.3216955e-01	   5.0054239e-01	   5.6891522e-01	
   6.0300000e+02	   2.9560923e-01	   3.6395614e-01	   4.3230306e-01	   5.0064998e-01	   5.6899689e-01	
   6.0400000e+02	   2.9552512e-01	   3.6387308e-01	   4.3222104e-01	   5.0056901e-01	   5.6891697e-01	
   6.0500000e+02	   2.9516436e-01	   3.6346384e-01	   4.3176331e-01	   5.0006279e-01	   5.6836226e-01	
   6.0600000e+02	   2.9498844e-01	   3.6327260e-01	   4.3155676e-01	   4.9984091e-01	   5.6812507e-01	
   6.0700000e+02	   2.9532780e-01	   3.6357268e-01	   4.3181756e-01	   5.0006244e-01	   5.6830732e-01	
   6.0800000e+02	   2.9507781e-01	   3.6330334e-01	   4.3152888e-01	   4.9975441e-01	   5.6797994e-01	
   6.0900000e+02	   2.9456648e-01	   3.6268283e-01	   4.3079918e-01	   4.9891553e-01	   5.6703188e-01	
   6.1000000e+02	   2.9492521e-01	   3.6313395e-01	   4.3134269e-01	   4.9955144e-01	   5.6776018e-01	
   6.1100000e+02	   2.9411665e-01	   3.6219551e-01	   4.3027437e-01	   4.9835322e-01	   5.6643208e-01	
   6.1200000e+02	   2.9375265e-01	   3.6184431e-01	   4.2993597e-01	   4.9802762e-01	   5.6611928e-01	
   6.1300000e+02	   2.9419822e-01	   3.6232815e-01	   4.3045808e-01	   4.9858802e-01	   5.6671795e-01	
   6.1400000e+02	   2.9390458e-01	   3.6192972e-01	   4.2995486e-01	   4.9798001e-01	   5.6600515e-01	
   6.1500000e+02	   2.9346860e-01	   3.6138364e-01	   4.2929868e-01	   4.9721372e-01	   5.6512876e-01	
   6.1600000e+02	   2.9330715e-01	   3.6124015e-01	   4.2917315e-01	   4.9710614e-01	   5.6503914e-01	
   6.1700000e+02	   2.9311158e-01	   3.6100702e-01	   4.2890246e-01	   4.9679790e-01	   5.6469334e-01	
   6.1800000e+02	   2.9239902e-01	   3.6013305e-01	   4.2786709e-01	   4.9560112e-01	   5.6333516e-01	
   6.1900000e+02	   2.9262006e-01	   3.6040203e-01	   4.2818400e-01	   4.9596597e-01	   5.6374795e-01	
   6.2000000e+02	   2.9251501e-01	   3.6023334e-01	   4.2795167e-01	   4.9567000e-01	   5.6338833e-01	
   6.2100000e+02	   2.9206213e-01	   3.5964555e-01	   4.2722897e-01	   4.9481240e-01	   5.6239582e-01	
   6.2200000e+02	   2.9209298e-01	   3.5968648e-01	   4.2727999e-01	   4.9487349e-01	   5.6246700e-01	
   6.2300000e+02	   2.9191496e-01	   3.5944614e-01	   4.2697733e-01	   4.9450851e-01	   5.6203970e-01	
   6.2400000e+02	   2.9159098e-01	   3.5914233e-01	   4.2669367e-01	   4.9424502e-01	   5.6179636e-01	
   6.2500000e+02	   2.9193234e-01	   3.5943089e-01	   4.2692944e-01	   4.9442799e-01	   5.6192653e-01	
   6.2600000e+02	   2.9154375e-01	   3.5907209e-01	   4.2660043e-01	   4.9412877e-01	   5.6165711e-01	
   6.2700000e+02	   2.9158302e-01	   3.5900017e-01	   4.2641732e-01	   4.9383448e-01	   5.6125163e-01	
   6.2800000e+02	   2.9139567e-01	   3.5872137e-01	   4.2604707e-01	   4.9337277e-01	   5.6069847e-01	
   6.2900000e+02	   2.9114738e-01	   3.5839985e-01	   4.2565233e-01	   4.9290481e-01	   5.6015729e-01	
   6.3000000e+02	   2.9082334e-01	   3.5804155e-01	   4.2525975e-01	   4.9247796e-01	   5.5969617e-01	
   6.3100000e+02	   2.9081680e-01	   3.5798943e-01	   4.2516207e-01	   4.9233470e-01	   5.5950733e-01	
   6.3200000e+02	   2.9095082e-01	   3.5808994e-01	   4.2522906e-01	   4.9236817e-01	   5.5950729e-01	
   6.3300000e+02	   2.9128503e-01	   3.5842571e-01	   4.2556640e-01	   4.9270709e-01	   5.5984777e-01	
   6.3400000e+02	   2.9125354e-01	   3.5839833e-01	   4.2554313e-01	   4.9268793e-01	   5.5983273e-01	
   6.3500000e+02	   2.9052169e-01	   3.5746678e-01	   4.2441186e-01	   4.9135694e-01	   5.5830202e-01	
   6.3600000e+02	   2.8970176e-01	   3.5652744e-01	   4.2335312e-01	   4.9017880e-01	   5.5700449e-01	
   6.3700000e+02	   2.8979320e-01	   3.5682391e-01	   4.2385461e-01	   4.9088531e-01	   5.5791601e-01	
   6.3800000e+02	   2.8832224e-01	   3.5508906e-01	   4.2185587e-01	   4.8862269e-01	   5.5538951e-01	
   6.3900000e+02	   2.8820596e-01	   3.5508316e-01	   4.2196036e-01	   4.8883756e-01	   5.5571476e-01	
   6.4000000e+02	   2.8864100e-01	   3.5555250e-01	   4.2246400e-01	   4.8937550e-01	   5.5628700e-01	
   6.4100000e+02	   2.8724228e-01	   3.5392312e-01	   4.2060396e-01	   4.8728480e-01	   5.5396564e-01	
   6.4200000e+02	   2.8754756e-01	   3.5418841e-01	   4.2082926e-01	   4.8747012e-01	   5.5411097e-01	
