   6.0000000e+02	   1.4201814e-01	   1.4201814e-01	   1.4201814e-01	   1.4871137e-01	   1.4871137e-01	   1.4201814e-01	
   6.0100000e+02	   1.4195677e-01	   1.4195677e-01	   1.4195677e-01	   1.4864604e-01	   1.4864604e-01	   1.4195677e-01	
   6.0200000e+02	   1.4174536e-01	   1.4174536e-01	   1.4174536e-01	   1.4842823e-01	   1.4842823e-01	   1.4174536e-01	
   6.0300000e+02	   1.4150362e-01	   1.4150362e-01	   1.4150362e-01	   1.4817905e-01	   1.4817905e-01	   1.4150362e-01	
   6.0400000e+02	   1.4143159e-01	   1.4143159e-01	   1.4143159e-01	   1.4810581e-01	   1.4810581e-01	   1.4143159e-01	
   6.0500000e+02	   1.4107554e-01	   1.4107554e-01	   1.4107554e-01	   1.4774143e-01	   1.4774143e-01	   1.4107554e-01	
   6.0600000e+02	   1.4070900e-01	   1.4070900e-01	   1.4070900e-01	   1.4736769e-01	   1.4736769e-01	   1.4070900e-01	
   6.0700000e+02	   1.4054323e-01	   1.4054323e-01	   1.4054323e-01	   1.4719539e-01	   1.4719539e-01	   1.4054323e-01	
   6.0800000e+02	   1.4031835e-01	   1.4031835e-01	   1.4031835e-01	   1.4696618e-01	   1.4696618e-01	   1.4031835e-01	
   6.0900000e+02	   1.4010302e-01	   1.4010302e-01	   1.4010302e-01	   1.4674579e-01	   1.4674579e-01	   1.4010302e-01	
   6.1000000e+02	   1.4009424e-01	   1.4009424e-01	   1.4009424e-01	   1.4673387e-01	   1.4673387e-01	   1.4009424e-01	
   6.1100000e+02	   1.4012123e-01	   1.4012123e-01	   1.4012123e-01	   1.4676003e-01	   1.4676003e-01	   1.4012123e-01	
   6.1200000e+02	   1.3990714e-01	   1.3990714e-01	   1.3990714e-01	   1.4654036e-01	   1.4654036e-01	   1.3990714e-01	
   6.1300000e+02	   1.3983676e-01	   1.3983676e-01	   1.3983676e-01	   1.4646644e-01	   1.4646644e-01	   1.3983676e-01	
   6.1400000e+02	   1.3966534e-01	   1.3966534e-01	   1.3966534e-01	   1.4628878e-01	   1.4628878e-01	   1.3966534e-01	
   6.1500000e+02	   1.3955897e-01	   1.3955897e-01	   1.3955897e-01	   1.4617729e-01	   1.4617729e-01	   1.3955897e-01	
   6.1600000e+02	   1.3938024e-01	   1.3938024e-01	   1.3938024e-01	   1.4598817e-01	   1.4598817e-01	   1.3938024e-01	
   6.1700000e+02	   1.3936141e-01	   1.3936141e-01	   1.3936141e-01	   1.4596528e-01	   1.4596528e-01	   1.3936141e-01	
   6.1800000e+02	   1.3925192e-01	   1.3925192e-01	   1.3925192e-01	   1.4585224e-01	   1.4585224e-01	   1.3925192e-01	
   6.1900000e+02	   1.3935355e-01	   1.3935355e-01	   1.3935355e-01	   1.4595092e-01	   1.4595092e-01	   1.3935355e-01	
   6.2000000e+02	   1.3928469e-01	   1.3928469e-01	   1.3928469e-01	   1.4587790e-01	   1.4587790e-01	   1.3928469e-01	
   6.2100000e+02	   1.3924606e-01	   1.3924606e-01	   1.3924606e-01	   1.4583485e-01	   1.4583485e-01	   1.3924606e-01	
   6.2200000e+02	   1.3928789e-01	   1.3928789e-01	   1.3928789e-01	   1.4587470e-01	   1.4587470e-01	   1.3928789e-01	
   6.2300000e+02	   1.3935860e-01	   1.3935860e-01	   1.3935860e-01	   1.4593735e-01	   1.4593735e-01	   1.3935860e-01	
   6.2400000e+02	   1.3933140e-01	   1.3933140e-01	   1.3933140e-01	   1.4590631e-01	   1.4590631e-01	   1.3933140e-01	
   6.2500000e+02	   1.3931656e-01	   1.3931656e-01	   1.3931656e-01	   1.4588428e-01	   1.4588428e-01	   1.3931656e-01	
   6.2600000e+02	   1.3910602e-01	   1.3910602e-01	   1.3910602e-01	   1.4566829e-01	   1.4566829e-01	   1.3910602e-01	
   6.2700000e+02	   1.3898122e-01	   1.3898122e-01	   1.3898122e-01	   1.4553136e-01	   1.4553136e-01	   1.3898122e-01	
   6.2800000e+02	   1.3886174e-01	   1.3886174e-01	   1.3886174e-01	   1.4540107e-01	   1.4540107e-01	   1.3886174e-01	
   6.2900000e+02	   1.3880594e-01	   1.3880594e-01	   1.3880594e-01	   1.4533443e-01	   1.4533443e-01	   1.3880594e-01	
   6.3000000e+02	   1.3867899e-01	   1.3867899e-01	   1.3867899e-01	   1.4520005e-01	   1.4520005e-01	   1.3867899e-01	
   6.3100000e+02	   1.3893499e-01	   1.3893499e-01	   1.3893499e-01	   1.4545210e-01	   1.4545210e-01	   1.3893499e-01	
   6.3200000e+02	   1.3888452e-01	   1.3888452e-01	   1.3888452e-01	   1.4540168e-01	   1.4540168e-01	   1.3888452e-01	
   6.3300000e+02	   1.3884372e-01	   1.3884372e-01	   1.3884372e-01	   1.4536020e-01	   1.4536020e-01	   1.3884372e-01	
   6.3400000e+02	   1.3851308e-01	   1.3851308e-01	   1.3851308e-01	   1.4502708e-01	   1.4502708e-01	   1.3851308e-01	
   6.3500000e+02	   1.3836880e-01	   1.3836880e-01	   1.3836880e-01	   1.4488236e-01	   1.4488236e-01	   1.3836880e-01	
   6.3600000e+02	   1.3793209e-01	   1.3793209e-01	   1.3793209e-01	   1.4443829e-01	   1.4443829e-01	   1.3793209e-01	
   6.3700000e+02	   1.3760228e-01	   1.3760228e-01	   1.3760228e-01	   1.4410050e-01	   1.4410050e-01	   1.3760228e-01	
   6.3800000e+02	   1.3715488e-01	   1.3715488e-01	   1.3715488e-01	   1.4364552e-01	   1.4364552e-01	   1.3715488e-01	
   6.3900000e+02	   1.3690395e-01	   1.3690395e-01	   1.3690395e-01	   1.4338798e-01	   1.4338798e-01	   1.3690395e-01	
   6.4000000e+02	   1.3652358e-01	   1.3652358e-01	   1.3652358e-01	   1.4300080e-01	   1.4300080e-01	   1.3652358e-01	
   6.4100000e+02	   1.3631901e-01	   1.3631901e-01	   1.3631901e-01	   1.4279193e-01	   1.4279193e-01	   1.3631901e-01	
   6.4200000e+02	   1.3606136e-01	   1.3606136e-01	   1.3606136e-01	   1.4252839e-01	   1.4252839e-01	   1.3606136e-01	
   6.4300000e+02	   1.3593832e-01	   1.3593832e-01	   1.3593832e-01	   1.4240177e-01	   1.4240177e-01	   1.3593832e-01	
   6.4400000e+02	   1.3579231e-01	   1.3579231e-01	   1.3579231e-01	   1.4224889e-01	   1.4224889e-01	   1.3579231e-01	
   6.4500000e+02	   1.3567031e-01	   1.3567031e-01	   1.3567031e-01	   1.4211655e-01	   1.4211655e-01	   1.3567031e-01	
   6.4600000e+02	   1.3549104e-01	   1.3549104e-01	   1.3549104e-01	   1.4193886e-01	   1.4193886e-01	   1.3549104e-01	
   6.4700000e+02	   1.3530285e-01	   1.3530285e-01	   1.3530285e-01	   1.4174834e-01	   1.4174834e-01	   1.3530285e-01	
   6.4800000e+02	   1.3527599e-01	   1.3527599e-01	   1.3527599e-01	   1.4172034e-01	   1.4172034e-01	   1.3527599e-01	
   6.4900000e+02	   1.3489895e-01	   1.3489895e-01	   1.3489895e-01	   1.4134050e-01	   1.4134050e-01	   1.3489895e-01	
   6.5000000e+02	   1.3476883e-01	   1.3476883e-01	   1.3476883e-01	   1.4120969e-01	   1.4120969e-01	   1.3476883e-01	
   6.5100000e+02	   1.3469035e-01	   1.3469035e-01	   1.3469035e-01	   1.4112164e-01	   1.4112164e-01	   1.3469035e-01	
   6.5200000e+02	   1.3472357e-01	   1.3472357e-01	   1.3472357e-01	   1.4114766e-01	   1.4114766e-01	   1.3472357e-01	
   6.5300000e+02	   1.3449905e-01	   1.3449905e-01	   1.3449905e-01	   1.4091484e-01	   1.4091484e-01	   1.3449905e-01	
   6.5400000e+02	   1.3459468e-01	   1.3459468e-01	   1.3459468e-01	   1.4100332e-01	   1.4100332e-01	   1.3459468e-01	
   6.5500000e+02	   1.3446557e-01	   1.3446557e-01	   1.3446557e-01	   1.4086635e-01	   1.4086635e-01	   1.3446557e-01	
   6.5600000e+02	   1.3432379e-01	   1.3432379e-01	   1.3432379e-01	   1.4071841e-01	   1.4071841e-01	   1.3432379e-01	
   6.5700000e+02	   1.3413257e-01	   1.3413257e-01	   1.3413257e-01	   1.4052228e-01	   1.4052228e-01	   1.3413257e-01	
   6.5800000e+02	   1.3389757e-01	   1.3389757e-01	   1.3389757e-01	   1.4027962e-01	   1.4027962e-01	   1.3389757e-01	
   6.5900000e+02	   1.3377319e-01	   1.3377319e-01	   1.3377319e-01	   1.4014872e-01	   1.4014872e-01	   1.3377319e-01	
   6.6000000e+02	   1.3360819e-01	   1.3360819e-01	   1.3360819e-01	   1.3997926e-01	   1.3997926e-01	   1.3360819e-01	
   6.6100000e+02	   1.3348398e-01	   1.3348398e-01	   1.3348398e-01	   1.3984865e-01	   1.3984865e-01	   1.3348398e-01	
   6.6200000e+02	   1.3325643e-01	   1.3325643e-01	   1.3325643e-01	   1.3961086e-01	   1.3961086e-01	   1.3325643e-01	
   6.6300000e+02	   1.3323732e-01	   1.3323732e-01	   1.3323732e-01	   1.3958610e-01	   1.3958610e-01	   1.3323732e-01	
   6.6400000e+02	   1.3319236e-01	   1.3319236e-01	   1.3319236e-01	   1.3953877e-01	   1.3953877e-01	   1.3319236e-01	
   6.6500000e+02	   1.3316995e-01	   1.3316995e-01	   1.3316995e-01	   1.3951231e-01	   1.3951231e-01	   1.3316995e-01	
   6.6600000e+02	   1.3306428e-01	   1.3306428e-01	   1.3306428e-01	   1.3939829e-01	   1.3939829e-01	   1.3306428e-01	
   6.6700000e+02	   1.3306456e-01	   1.3306456e-01	   1.3306456e-01	   1.3939534e-01	   1.3939534e-01	   1.3306456e-01	
   6.6800000e+02	   1.3293107e-01	   1.3293107e-01	   1.3293107e-01	   1.3925344e-01	   1.3925344e-01	   1.3293107e-01	
   6.6900000e+02	   1.3269338e-01	   1.3269338e-01	   1.3269338e-01	   1.3901075e-01	   1.3901075e-01	   1.3269338e-01	
   6.7000000e+02	   1.3243853e-01	   1.3243853e-01	   1.3243853e-01	   1.3874402e-01	   1.3874402e-01	   1.3243853e-01	
   6.7100000e+02	   1.3240891e-01	   1.3240891e-01	   1.3240891e-01	   1.3870955e-01	   1.3870955e-01	   1.3240891e-01	
   6.7200000e+02	   1.3219961e-01	   1.3219961e-01	   1.3219961e-01	   1.3849297e-01	   1.3849297e-01	   1.3219961e-01	
   6.7300000e+02	   1.3209787e-01	   1.3209787e-01	   1.3209787e-01	   1.3839098e-01	   1.3839098e-01	   1.3209787e-01	
   6.7400000e+02	   1.3190539e-01	   1.3190539e-01	   1.3190539e-01	   1.3818852e-01	   1.3818852e-01	   1.3190539e-01	
   6.7500000e+02	   1.3177142e-01	   1.3177142e-01	   1.3177142e-01	   1.3804908e-01	   1.3804908e-01	   1.3177142e-01	
   6.7600000e+02	   1.3148982e-01	   1.3148982e-01	   1.3148982e-01	   1.3775918e-01	   1.3775918e-01	   1.3148982e-01	
   6.7700000e+02	   1.3131411e-01	   1.3131411e-01	   1.3131411e-01	   1.3757789e-01	   1.3757789e-01	   1.3131411e-01	
   6.7800000e+02	   1.3121431e-01	   1.3121431e-01	   1.3121431e-01	   1.3747102e-01	   1.3747102e-01	   1.3121431e-01	
   6.7900000e+02	   1.3109051e-01	   1.3109051e-01	   1.3109051e-01	   1.3733996e-01	   1.3733996e-01	   1.3109051e-01	
   6.8000000e+02	   1.3110274e-01	   1.3110274e-01	   1.3110274e-01	   1.3734794e-01	   1.3734794e-01	   1.3110274e-01	
   6.8100000e+02	   1.3094081e-01	   1.3094081e-01	   1.3094081e-01	   1.3718053e-01	   1.3718053e-01	   1.3094081e-01	
   6.8200000e+02	   1.3086825e-01	   1.3086825e-01	   1.3086825e-01	   1.3710137e-01	   1.3710137e-01	   1.3086825e-01	
   6.8300000e+02	   1.3068924e-01	   1.3068924e-01	   1.3068924e-01	   1.3691703e-01	   1.3691703e-01	   1.3068924e-01	
   6.8400000e+02	   1.3054847e-01	   1.3054847e-01	   1.3054847e-01	   1.3677184e-01	   1.3677184e-01	   1.3054847e-01	
   6.8500000e+02	   1.3045745e-01	   1.3045745e-01	   1.3045745e-01	   1.3668032e-01	   1.3668032e-01	   1.3045745e-01	
   6.8600000e+02	   1.3028403e-01	   1.3028403e-01	   1.3028403e-01	   1.3650435e-01	   1.3650435e-01	   1.3028403e-01	
   6.8700000e+02	   1.3011502e-01	   1.3011502e-01	   1.3011502e-01	   1.3633190e-01	   1.3633190e-01	   1.3011502e-01	
   6.8800000e+02	   1.3011604e-01	   1.3011604e-01	   1.3011604e-01	   1.3632810e-01	   1.3632810e-01	   1.3011604e-01	
   6.8900000e+02	   1.3007642e-01	   1.3007642e-01	   1.3007642e-01	   1.3627982e-01	   1.3627982e-01	   1.3007642e-01	
   6.9000000e+02	   1.2986211e-01	   1.2986211e-01	   1.2986211e-01	   1.3605478e-01	   1.3605478e-01	   1.2986211e-01	
