   6.5000000e+02	   1.0736016e-07	   7.0419144e-09	   1.0127107e-09	   8.9859307e-11	   3.6085783e-11	   2.1949925e-12	
   6.5100000e+02	   1.4274083e-07	   9.3704279e-09	   1.3486163e-09	   1.1981246e-10	   4.8134776e-11	   2.9314351e-12	
   6.5200000e+02	   1.6293673e-07	   1.0709950e-08	   1.5432323e-09	   1.3736087e-10	   5.5221497e-11	   3.3693959e-12	
   6.5300000e+02	   1.7107727e-07	   1.1263445e-08	   1.6254474e-09	   1.4502661e-10	   5.8353188e-11	   3.5690915e-12	
   6.5400000e+02	   1.7365844e-07	   1.1452126e-08	   1.6551816e-09	   1.4803845e-10	   5.9616239e-11	   3.6549063e-12	
   6.5500000e+02	   1.7457543e-07	   1.1527507e-08	   1.6680632e-09	   1.4948534e-10	   6.0239716e-11	   3.6994508e-12	
   6.5600000e+02	   1.7513053e-07	   1.1574719e-08	   1.6762930e-09	   1.5044344e-10	   6.0654917e-11	   3.7288312e-12	
   6.5700000e+02	   1.7563043e-07	   1.1617028e-08	   1.6836450e-09	   1.5130301e-10	   6.1027861e-11	   3.7549776e-12	
   6.5800000e+02	   1.7616532e-07	   1.1664742e-08	   1.6922032e-09	   1.5232758e-10	   6.1477567e-11	   3.7877194e-12	
   6.5900000e+02	   1.7677928e-07	   1.1724086e-08	   1.7033214e-09	   1.5369767e-10	   6.2086722e-11	   3.8341051e-12	
   6.6000000e+02	   1.7747633e-07	   1.1795732e-08	   1.7171521e-09	   1.5543425e-10	   6.2865094e-11	   3.8950285e-12	
   6.6100000e+02	   1.7821364e-07	   1.1873577e-08	   1.7323560e-09	   1.5735697e-10	   6.3729943e-11	   3.9634759e-12	
   6.6200000e+02	   1.7892591e-07	   1.1948233e-08	   1.7468667e-09	   1.5918669e-10	   6.4553005e-11	   4.0285118e-12	
   6.6300000e+02	   1.7958058e-07	   1.2015060e-08	   1.7596648e-09	   1.6078559e-10	   6.5270970e-11	   4.0847567e-12	
   6.6400000e+02	   1.8020041e-07	   1.2077451e-08	   1.7715004e-09	   1.6225519e-10	   6.5930588e-11	   4.1362574e-12	
   6.6500000e+02	   1.8081485e-07	   1.2139740e-08	   1.7833274e-09	   1.6372359e-10	   6.6590663e-11	   4.1880481e-12	
   6.6600000e+02	   1.8141690e-07	   1.2200927e-08	   1.7949176e-09	   1.6515807e-10	   6.7235886e-11	   4.2387655e-12	
   6.6700000e+02	   1.8199360e-07	   1.2259148e-08	   1.8058576e-09	   1.6650217e-10	   6.7840361e-11	   4.2861883e-12	
   6.6800000e+02	   1.8256891e-07	   1.2317938e-08	   1.8169379e-09	   1.6786534e-10	   6.8455138e-11	   4.3348123e-12	
   6.6900000e+02	   1.8318535e-07	   1.2383519e-08	   1.8295474e-09	   1.6943936e-10	   6.9169399e-11	   4.3924498e-12	
