   6.5000000e+02	   2.9603079e-08	   1.2412202e-09	   1.2463192e-10	   6.6142723e-12	   2.1850800e-12	   6.5747704e-14	
   6.5100000e+02	   3.9436729e-08	   1.6584161e-09	   1.6699559e-10	   8.8950535e-12	   2.9400015e-12	   8.9023010e-14	
   6.5200000e+02	   4.5060937e-08	   1.8987933e-09	   1.9159957e-10	   1.0230145e-11	   3.3805569e-12	   1.0292685e-13	
   6.5300000e+02	   4.7278829e-08	   1.9925873e-09	   2.0116692e-10	   1.0741317e-11	   3.5450794e-12	   1.0830054e-13	
   6.5400000e+02	   4.7901905e-08	   2.0159447e-09	   2.0336376e-10	   1.0838765e-11	   3.5703791e-12	   1.0925622e-13	
   6.5500000e+02	   4.8082964e-08	   2.0204998e-09	   2.0368203e-10	   1.0838749e-11	   3.5645591e-12	   1.0932153e-13	
   6.5600000e+02	   4.8244834e-08	   2.0271772e-09	   2.0452052e-10	   1.0891646e-11	   3.5804795e-12	   1.1036376e-13	
   6.5700000e+02	   4.8484430e-08	   2.0412803e-09	   2.0652427e-10	   1.1040090e-11	   3.6333183e-12	   1.1295201e-13	
   6.5800000e+02	   4.8794048e-08	   2.0617161e-09	   2.0950042e-10	   1.1267448e-11	   3.7164172e-12	   1.1681817e-13	
   6.5900000e+02	   4.9130619e-08	   2.0845772e-09	   2.1283890e-10	   1.1524908e-11	   3.8108347e-12	   1.2118874e-13	
   6.6000000e+02	   4.9445603e-08	   2.1054604e-09	   2.1584926e-10	   1.1757086e-11	   3.8949748e-12	   1.2516715e-13	
   6.6100000e+02	   4.9711568e-08	   2.1218989e-09	   2.1813802e-10	   1.1932215e-11	   3.9561202e-12	   1.2822024e-13	
   6.6200000e+02	   4.9935268e-08	   2.1345921e-09	   2.1980436e-10	   1.2058055e-11	   3.9966813e-12	   1.3045068e-13	
   6.6300000e+02	   5.0145689e-08	   2.1462912e-09	   2.2127106e-10	   1.2168400e-11	   4.0293960e-12	   1.3239942e-13	
   6.6400000e+02	   5.0372912e-08	   2.1598220e-09	   2.2297899e-10	   1.2298473e-11	   4.0682137e-12	   1.3466115e-13	
   6.6500000e+02	   5.0636223e-08	   2.1769799e-09	   2.2521315e-10	   1.2470891e-11	   4.1228967e-12	   1.3765412e-13	
   6.6600000e+02	   5.0940195e-08	   2.1981659e-09	   2.2804114e-10	   1.2690609e-11	   4.1968638e-12	   1.4152291e-13	
   6.6700000e+02	   5.1272560e-08	   2.2221740e-09	   2.3127491e-10	   1.2941669e-11	   4.2856922e-12	   1.4606459e-13	
   6.6800000e+02	   5.1606071e-08	   2.2463563e-09	   2.3449527e-10	   1.3189112e-11	   4.3775017e-12	   1.5073676e-13	
   6.6900000e+02	   5.1908673e-08	   2.2675922e-09	   2.3720854e-10	   1.3391833e-11	   4.4574012e-12	   1.5484892e-13	
   6.7000000e+02	   5.2158278e-08	   2.2837169e-09	   2.3907843e-10	   1.3521768e-11	   4.5144851e-12	   1.5787684e-13	
   6.7100000e+02	   5.2353585e-08	   2.2945811e-09	   2.4009864e-10	   1.3578331e-11	   4.5474091e-12	   1.5972387e-13	
   6.7200000e+02	   5.2511832e-08	   2.3018443e-09	   2.4056093e-10	   1.3585817e-11	   4.5637729e-12	   1.6070148e-13	
   6.7300000e+02	   5.2653909e-08	   2.3075278e-09	   2.4082162e-10	   1.3573847e-11	   4.5731588e-12	   1.6121431e-13	
   6.7400000e+02	   5.2797732e-08	   2.3133727e-09	   2.4119099e-10	   1.3567992e-11	   4.5840285e-12	   1.6162580e-13	
   6.7500000e+02	   5.2970121e-08	   2.3220045e-09	   2.4210739e-10	   1.3604308e-11	   4.6095699e-12	   1.6254182e-13	
