601	0.0221580052767423
602	0.0219325472281921
603	0.0222215590636310
604	0.0221332739853022
605	0.0219664570325536
606	0.0218518174626548
607	0.0223482854990588
608	0.0221756760424391
609	0.0221010783959064
610	0.0220902368453742
611	0.0218012257784613
612	0.0213860227624066
613	0.0216784809520538
614	0.0218040065943280
615	0.0218084308819261
616	0.0215751611991530
617	0.0215298294773798
618	0.0214628720418838
619	0.0214921720606688
620	0.0216417039850762
621	0.0217284282297271
622	0.0217189539725625
623	0.0217902242854860
624	0.0213855926782708
625	0.0219381547648298
626	0.0214303966266781
627	0.0219144034951474
628	0.0220928704330667
629	0.0221374599107647
630	0.0219505091421659
631	0.0221262635134192
632	0.0223943510992747
633	0.0227222774284676
634	0.0226743404337604
635	0.0227413636763906
636	0.0223990400828019
637	0.0216704033979053
638	0.0212549734738421
639	0.0206971625815226
640	0.0209949917989666
641	0.0205189270467918
642	0.0209841483738541
643	0.0201736798572036
644	0.0193862483973564
645	0.0206387792351175
646	0.0205334348546920
647	0.0203927518263226
648	0.0204439808089415
649	0.0201504367847180
650	0.0200414567273454
651	0.0204234196703424
652	0.0199005246108710
653	0.0203358000208727
654	0.0204232280302365
655	0.0202725646940340
656	0.0207437846647885
657	0.0201831371509859
658	0.0198165917472543
659	0.0199258593267238
660	0.0198933709857487
661	0.0195509951900458
662	0.0203797172569513
663	0.0197758240982067
664	0.0194832484919291
665	0.0198410527692239
666	0.0205768568973704
667	0.0200108506445816
668	0.0199878606243218
669	0.0196586761599695
670	0.0194936134435126
671	0.0196870322906116
672	0.0206304217998972
673	0.0197052723406242
674	0.0197932043526646
675	0.0201004561010391
676	0.0197444144937492
677	0.0191368224496438
678	0.0200765652183753
679	0.0199592592147440
680	0.0194330523113624
681	0.0194941229375269
682	0.0196779172969791
683	0.0194027236469800
684	0.0187074129535815
685	0.0201320662911066
686	0.0196402797743051
687	0.0191498128769920
688	0.0197798093599710
689	0.0199285716739971
690	0.0189667895962766
691	0.0197611571387829
692	0.0194559236211444
693	0.0190091527271921
694	0.0197754018093760
695	0.0201692443750224
696	0.0192880866949411
697	0.0207326848702157
698	0.0197840045285670
699	0.0196890117604800
700	0.0201068302357056
701	0.0201017495147681
702	0.0197228399790904
703	0.0194118056700329
704	0.0203847293163161
705	0.0193481901463264
706	0.0205024911189066
707	0.0200212481246670
708	0.0201170324022035
709	0.0204850949279493
710	0.0201886426533862
711	0.0197763502852937
712	0.0199706194597819
713	0.0198241676128834
714	0.0200205565782863
715	0.0203270878644312
716	0.0199341516035344
717	0.0198003694008830
718	0.0199373563285586
719	0.0199061315254451
720	0.0198697874384938
721	0.0196605963344021
722	0.0206410802861429
723	0.0200505239360435
724	0.0203023673390985
725	0.0203870976050001
726	0.0205701660065828
727	0.0207174188271823
728	0.0208512497322315
729	0.0217999463986417
730	0.0219015288323200
731	0.0226227620554630
732	0.0233354541451134
733	0.0234193264208595
734	0.0246175333872022
735	0.0248662986849522
736	0.0259106288819209
737	0.0269999633575560
738	0.0279912929435588
739	0.0283198458606217
740	0.0293365754774970
741	0.0312861567593262
742	0.0311094443559295
743	0.0314929248747238
744	0.0316213464039454
745	0.0321835053759443
746	0.0310886209152929
747	0.0274756234806189
748	0.0247880298692318
749	0.0222335388805947
750	0.0205006971736824
751	0.0199774711323031
