601	137.040028651538
602	136.745668952517
603	136.693833211634
604	136.695923458560
605	136.598951904894
606	136.568313146482
607	136.489759572792
608	136.451066955116
609	136.232699402937
610	136.417485620816
611	136.157713913978
612	136.183314899242
613	136.259867569458
614	136.050285949247
615	135.830082112750
616	135.865994876032
617	135.790876906145
618	135.468072197243
619	135.563943333112
620	135.436655483249
621	135.166848820462
622	135.187010753829
623	135.062367953667
624	135.102693080141
625	134.997094889835
626	135.056678073551
627	134.834306348644
628	134.651400689439
629	134.504957569635
630	134.436414442245
631	134.345267512490
632	134.278235131397
633	134.281373836839
634	134.289597323400
635	133.890164572454
636	133.651361232228
637	134.061400740691
638	133.533633046454
639	133.754400104431
640	133.823002194478
641	133.361678301862
642	133.281705048151
643	133.029798493663
644	132.740039296173
645	133.073159478174
646	132.500789438573
647	132.551872919229
648	132.499247652388
649	132.424427752679
650	132.318791969734
651	132.279739884926
652	132.094020008550
653	132.205367978242
654	131.708913750374
655	132.009953189270
656	131.808678177714
657	131.397282178241
658	131.462666583158
659	131.524305155215
660	131.224129306833
661	131.045470671388
662	130.921072133197
663	130.475589344206
664	130.735672662474
665	130.254022683410
666	130.282526519566
667	130.292191988157
668	130.135212912224
669	130.178164501195
670	129.963761959429
671	129.585202186989
672	129.717180653167
673	129.297989201616
674	129.417458885614
675	129.362874227527
676	129.311947716359
677	128.962323796859
678	128.971349306450
679	128.801984687376
680	128.475062680630
681	128.659682658007
682	128.520756526332
683	128.312223279850
684	128.005195467810
685	128.204336128871
686	127.946638304250
687	127.515505586419
688	127.734916725106
689	127.499207807259
690	127.367905222983
691	127.415679970336
692	127.375202370423
693	126.911445419608
694	126.911174238374
695	126.937437849083
696	126.795886199993
697	126.820782762436
698	126.255505181963
699	126.197851776368
700	126.052335797136
701	125.990280205224
702	126.147665133870
703	125.805710359276
704	125.829890914225
705	125.476111093634
706	125.320725246719
707	125.257508312237
708	125.450306508993
709	125.319469175836
710	125.160215457252
711	125.012136752569
712	124.653760329512
713	124.650778517652
714	124.447312765835
715	124.239423367507
716	124.409331459740
717	124.167899574061
718	123.987011817274
719	124.036717620628
720	123.592482563294
721	123.732474332234
722	123.497866776978
723	123.497133241251
724	123.428608984700
725	123.213975932956
726	123.194129290371
727	122.924281210156
728	123.049610904223
729	122.748774084503
730	122.626296686168
731	122.594027204138
732	122.307340731184
733	122.404913863152
734	122.304419462746
735	122.416933196364
736	121.849832146608
737	121.912099097810
738	121.976290251945
739	121.424596799490
740	121.494082723941
741	121.449940549688
742	121.045542996976
743	121.135439192066
744	121.165506341703
745	120.986154315476
746	120.887787316355
747	120.714491793213
748	120.693526675684
749	120.355927216028
750	120.768605829349
751	120.196238616362
752	120.249078735034
753	120.224159771633
754	120.107061582304
755	120.047852690523
756	119.533084874347
757	119.664868835490
758	119.406095028322
759	119.516200369984
760	119.304626808076
