   3.9995032e+02	   1.1352187e+02	
   4.0103281e+02	   1.1331946e+02	
   4.0196051e+02	   1.1311187e+02	
   4.0304263e+02	   1.1289780e+02	
   4.0397003e+02	   1.1281938e+02	
   4.0505182e+02	   1.1263580e+02	
   4.0597891e+02	   1.1257245e+02	
   4.0706033e+02	   1.1245133e+02	
   4.0798712e+02	   1.1233373e+02	
   4.0906821e+02	   1.1223873e+02	
   4.0999469e+02	   1.1210135e+02	
   4.1107538e+02	   1.1210416e+02	
   4.1200156e+02	   1.1203452e+02	
   4.1292758e+02	   1.1210147e+02	
   4.1400778e+02	   1.1196177e+02	
   4.1493350e+02	   1.1192001e+02	
   4.1601331e+02	   1.1167593e+02	
   4.1693872e+02	   1.1159551e+02	
   4.1801816e+02	   1.1145626e+02	
   4.1894327e+02	   1.1139678e+02	
   4.2002234e+02	   1.1128832e+02	
   4.2094711e+02	   1.1128112e+02	
   4.2202585e+02	   1.1122262e+02	
   4.2295032e+02	   1.1110226e+02	
   4.2402866e+02	   1.1105958e+02	
   4.2495279e+02	   1.1095925e+02	
   4.2603079e+02	   1.1083315e+02	
   4.2695459e+02	   1.1070503e+02	
   4.2803220e+02	   1.1063134e+02	
   4.2895572e+02	   1.1053820e+02	
   4.3003293e+02	   1.1044366e+02	
   4.3095612e+02	   1.1038022e+02	
   4.3203296e+02	   1.1021559e+02	
   4.3295584e+02	   1.1018190e+02	
   4.3403229e+02	   1.1006338e+02	
   4.3495483e+02	   1.1004732e+02	
   4.3603091e+02	   1.0990356e+02	
   4.3695313e+02	   1.0995388e+02	
   4.3802884e+02	   1.0978808e+02	
   4.3895071e+02	   1.0970297e+02	
   4.4002603e+02	   1.0962538e+02	
   4.4094757e+02	   1.0968395e+02	
   4.4202252e+02	   1.0962779e+02	
   4.4294373e+02	   1.0959352e+02	
   4.4401828e+02	   1.0947416e+02	
   4.4493918e+02	   1.0928880e+02	
   4.4601334e+02	   1.0906266e+02	
   4.4693387e+02	   1.0897123e+02	
   4.4800763e+02	   1.0895409e+02	
   4.4892786e+02	   1.0893228e+02	
   4.5000122e+02	   1.0895035e+02	
   4.5107440e+02	   1.0891814e+02	
   4.5199408e+02	   1.0879944e+02	
   4.5306686e+02	   1.0858969e+02	
   4.5398621e+02	   1.0847827e+02	
   4.5505856e+02	   1.0834515e+02	
   4.5597760e+02	   1.0821868e+02	
   4.5704956e+02	   1.0803339e+02	
   4.5796823e+02	   1.0794179e+02	
   4.5903979e+02	   1.0784036e+02	
   4.5995813e+02	   1.0774949e+02	
   4.6102930e+02	   1.0779705e+02	
   4.6194727e+02	   1.0774165e+02	
   4.6301804e+02	   1.0764930e+02	
   4.6393567e+02	   1.0769977e+02	
   4.6500601e+02	   1.0759407e+02	
   4.6607614e+02	   1.0747139e+02	
   4.6699326e+02	   1.0749793e+02	
   4.6806299e+02	   1.0744591e+02	
   4.6897971e+02	   1.0734178e+02	
   4.7004904e+02	   1.0744684e+02	
   4.7096542e+02	   1.0736457e+02	
   4.7203433e+02	   1.0725074e+02	
   4.7295035e+02	   1.0715531e+02	
   4.7401886e+02	   1.0696681e+02	
   4.7493454e+02	   1.0676171e+02	
   4.7600262e+02	   1.0664318e+02	
   4.7707047e+02	   1.0652994e+02	
   4.7798560e+02	   1.0648501e+02	
   4.7905304e+02	   1.0644902e+02	
   4.7996780e+02	   1.0638974e+02	
   4.8103482e+02	   1.0622711e+02	
   4.8194922e+02	   1.0609160e+02	
   4.8301581e+02	   1.0600472e+02	
   4.8392984e+02	   1.0589378e+02	
   4.8499603e+02	   1.0572230e+02	
   4.8606198e+02	   1.0558526e+02	
   4.8697543e+02	   1.0544918e+02	
   4.8804095e+02	   1.0537140e+02	
   4.8895407e+02	   1.0518797e+02	
   4.9001916e+02	   1.0510167e+02	
   4.9093192e+02	   1.0508082e+02	
   4.9199658e+02	   1.0510937e+02	
   4.9306100e+02	   1.0505747e+02	
   4.9397318e+02	   1.0509399e+02	
   4.9503717e+02	   1.0504569e+02	
   4.9594897e+02	   1.0508814e+02	
   4.9701254e+02	   1.0498402e+02	
   4.9807587e+02	   1.0484604e+02	
   4.9898709e+02	   1.0478713e+02	
   5.0004999e+02	   1.0463006e+02	
   5.0096085e+02	   1.0440103e+02	
   5.0202328e+02	   1.0429117e+02	
   5.0293378e+02	   1.0420124e+02	
   5.0399579e+02	   1.0408411e+02	
   5.0505756e+02	   1.0407793e+02	
   5.0596744e+02	   1.0400000e+02	
   5.0702878e+02	   1.0389999e+02	
   5.0793829e+02	   1.0383059e+02	
   5.0899918e+02	   1.0372486e+02	
   5.1005981e+02	   1.0358520e+02	
   5.1096875e+02	   1.0352097e+02	
   5.1202893e+02	   1.0346993e+02	
   5.1293750e+02	   1.0336073e+02	
   5.1399725e+02	   1.0325668e+02	
   5.1505676e+02	   1.0319280e+02	
   5.1596472e+02	   1.0312263e+02	
   5.1702374e+02	   1.0290219e+02	
   5.1793134e+02	   1.0290416e+02	
   5.1898993e+02	   1.0282057e+02	
   5.2004828e+02	   1.0274312e+02	
   5.2095526e+02	   1.0267782e+02	
   5.2201312e+02	   1.0270616e+02	
   5.2307080e+02	   1.0250102e+02	
   5.2397711e+02	   1.0237395e+02	
   5.2503436e+02	   1.0228054e+02	
   5.2594031e+02	   1.0216861e+02	
   5.2699701e+02	   1.0205557e+02	
   5.2805353e+02	   1.0200686e+02	
   5.2895886e+02	   1.0199362e+02	
   5.3001489e+02	   1.0186588e+02	
   5.3107068e+02	   1.0178286e+02	
   5.3197540e+02	   1.0172176e+02	
   5.3303070e+02	   1.0164083e+02	
   5.3393506e+02	   1.0147596e+02	
   5.3498987e+02	   1.0137929e+02	
   5.3604449e+02	   1.0129139e+02	
   5.3694818e+02	   1.0118415e+02	
   5.3800232e+02	   1.0106417e+02	
   5.3905615e+02	   1.0097946e+02	
   5.3995929e+02	   1.0096569e+02	
   5.4101270e+02	   1.0089033e+02	
   5.4206580e+02	   1.0079080e+02	
   5.4296826e+02	   1.0067009e+02	
   5.4402094e+02	   1.0062249e+02	
   5.4507336e+02	   1.0048940e+02	
   5.4597522e+02	   1.0030760e+02	
   5.4702710e+02	   1.0029198e+02	
   5.4792853e+02	   1.0026707e+02	
   5.4897998e+02	   1.0016818e+02	
   5.5003119e+02	   1.0001718e+02	
   5.5093201e+02	   9.9885544e+01	
   5.5198267e+02	   9.9794187e+01	
   5.5303314e+02	   9.9643948e+01	
   5.5393329e+02	   9.9522893e+01	
   5.5498328e+02	   9.9415279e+01	
   5.5603296e+02	   9.9413650e+01	
   5.5693250e+02	   9.9104706e+01	
   5.5798169e+02	   9.9011062e+01	
   5.5903064e+02	   9.8875512e+01	
   5.5992950e+02	   9.8887543e+01	
   5.6097797e+02	   9.8742406e+01	
   5.6202612e+02	   9.8859080e+01	
   5.6307404e+02	   9.8760582e+01	
   5.6397205e+02	   9.8733580e+01	
   5.6501947e+02	   9.8580673e+01	
   5.6606665e+02	   9.8520138e+01	
   5.6696399e+02	   9.8340761e+01	
   5.6801068e+02	   9.8293808e+01	
   5.6905707e+02	   9.7996296e+01	
   5.6995380e+02	   9.7752446e+01	
   5.7099963e+02	   9.7514763e+01	
   5.7204529e+02	   9.7299902e+01	
   5.7294135e+02	   9.6970440e+01	
   5.7398645e+02	   9.6874716e+01	
   5.7503131e+02	   9.6767791e+01	
   5.7592670e+02	   9.6663386e+01	
   5.7697101e+02	   9.6438449e+01	
   5.7801514e+02	   9.6451448e+01	
   5.7905890e+02	   9.6376078e+01	
   5.7995337e+02	   9.6295995e+01	
   5.8099670e+02	   9.6199729e+01	
   5.8203973e+02	   9.6208540e+01	
   5.8293353e+02	   9.6002970e+01	
   5.8397601e+02	   9.5960098e+01	
   5.8501825e+02	   9.5879124e+01	
   5.8606024e+02	   9.5831751e+01	
   5.8695313e+02	   9.5790586e+01	
   5.8799457e+02	   9.5744844e+01	
   5.8903571e+02	   9.5579927e+01	
   5.8992792e+02	   9.5572325e+01	
   5.9096857e+02	   9.5428822e+01	
   5.9200897e+02	   9.5299845e+01	
   5.9304907e+02	   9.5144271e+01	
   5.9394037e+02	   9.5161553e+01	
   5.9497992e+02	   9.4986696e+01	
   5.9601923e+02	   9.4931252e+01	
   5.9705823e+02	   9.4795352e+01	
   5.9794861e+02	   9.4770010e+01	
   5.9898706e+02	   9.4600141e+01	
   6.0002527e+02	   9.4573924e+01	
   6.0106323e+02	   9.4498131e+01	
   6.0195264e+02	   9.4427824e+01	
   6.0299005e+02	   9.4338157e+01	
   6.0402716e+02	   9.4268700e+01	
   6.0506396e+02	   9.4132696e+01	
   6.0595245e+02	   9.4001565e+01	
   6.0698871e+02	   9.3953631e+01	
   6.0802472e+02	   9.3858625e+01	
   6.0906049e+02	   9.3750828e+01	
   6.0994800e+02	   9.3654784e+01	
   6.1098322e+02	   9.3574564e+01	
   6.1201807e+02	   9.3570525e+01	
   6.1305267e+02	   9.3551593e+01	
   6.1393927e+02	   9.3376139e+01	
   6.1497333e+02	   9.3364772e+01	
   6.1600714e+02	   9.3254406e+01	
   6.1704065e+02	   9.3002787e+01	
   6.1792627e+02	   9.2891652e+01	
   6.1895917e+02	   9.2955366e+01	
   6.1999182e+02	   9.2749302e+01	
   6.2102423e+02	   9.2727902e+01	
   6.2205627e+02	   9.2657947e+01	
   6.2294067e+02	   9.2500500e+01	
   6.2397223e+02	   9.2329869e+01	
   6.2500348e+02	   9.2284780e+01	
   6.2603436e+02	   9.2180810e+01	
   6.2706500e+02	   9.2096303e+01	
   6.2794818e+02	   9.2049284e+01	
   6.2897827e+02	   9.1923466e+01	
   6.3000812e+02	   9.1830537e+01	
   6.3103760e+02	   9.1603758e+01	
   6.3206677e+02	   9.1539110e+01	
   6.3294873e+02	   9.1412111e+01	
   6.3397736e+02	   9.1348768e+01	
   6.3500574e+02	   9.1267135e+01	
   6.3603375e+02	   9.1391163e+01	
   6.3706152e+02	   9.1272152e+01	
   6.3794220e+02	   9.1151334e+01	
   6.3896936e+02	   9.1102583e+01	
   6.3999628e+02	   9.0901489e+01	
   6.4102283e+02	   9.0634604e+01	
   6.4204913e+02	   9.0465159e+01	
   6.4292859e+02	   9.0500692e+01	
   6.4395428e+02	   9.0436110e+01	
   6.4497968e+02	   9.0487112e+01	
   6.4600482e+02	   9.0454936e+01	
   6.4702960e+02	   9.0477694e+01	
   6.4805414e+02	   9.0223273e+01	
   6.4893201e+02	   9.0062547e+01	
   6.4995593e+02	   8.9926350e+01	
   6.5097955e+02	   8.9839472e+01	
   6.5200287e+02	   8.9741298e+01	
   6.5302588e+02	   8.9687729e+01	
   6.5404858e+02	   8.9663829e+01	
   6.5507098e+02	   8.9545881e+01	
   6.5594708e+02	   8.9457695e+01	
   6.5696887e+02	   8.9357015e+01	
   6.5799042e+02	   8.9345855e+01	
   6.5901160e+02	   8.9212079e+01	
   6.6003247e+02	   8.9147164e+01	
   6.6105304e+02	   8.9139774e+01	
   6.6192761e+02	   8.9066439e+01	
   6.6294757e+02	   8.8920337e+01	
   6.6396729e+02	   8.8834295e+01	
   6.6498663e+02	   8.8767061e+01	
   6.6600568e+02	   8.8641860e+01	
   6.6702441e+02	   8.8593891e+01	
   6.6804285e+02	   8.8505485e+01	
   6.6906097e+02	   8.8408419e+01	
   6.6993341e+02	   8.8283219e+01	
   6.7095093e+02	   8.8188077e+01	
   6.7196814e+02	   8.8097556e+01	
   6.7298505e+02	   8.8019635e+01	
   6.7400159e+02	   8.7959084e+01	
   6.7501782e+02	   8.7950167e+01	
   6.7603375e+02	   8.7742141e+01	
   6.7704938e+02	   8.7597838e+01	
   6.7806470e+02	   8.7484297e+01	
   6.7893469e+02	   8.7332244e+01	
   6.7994940e+02	   8.7238612e+01	
   6.8096381e+02	   8.7332235e+01	
   6.8197784e+02	   8.7336405e+01	
   6.8299158e+02	   8.7294224e+01	
   6.8400500e+02	   8.7262300e+01	
   6.8501807e+02	   8.7035494e+01	
   6.8603088e+02	   8.6815469e+01	
   6.8704327e+02	   8.6561291e+01	
   6.8805542e+02	   8.6459576e+01	
   6.8906720e+02	   8.6347442e+01	
   6.8993420e+02	   8.6224497e+01	
   6.9094543e+02	   8.6192230e+01	
   6.9195630e+02	   8.6201845e+01	
   6.9296680e+02	   8.5984943e+01	
   6.9397705e+02	   8.5897895e+01	
   6.9498694e+02	   8.5938063e+01	
   6.9599646e+02	   8.5819845e+01	
   6.9700568e+02	   8.5798067e+01	
   6.9801459e+02	   8.5870615e+01	
   6.9902319e+02	   8.5911063e+01	
   7.0003143e+02	   8.5840144e+01	
   7.0103931e+02	   8.5817296e+01	
   7.0204688e+02	   8.5680492e+01	
   7.0305414e+02	   8.5584933e+01	
   7.0406104e+02	   8.5383029e+01	
   7.0506763e+02	   8.5246704e+01	
   7.0593018e+02	   8.5187518e+01	
   7.0693616e+02	   8.5069405e+01	
   7.0794177e+02	   8.4935822e+01	
   7.0894708e+02	   8.4863402e+01	
   7.0995203e+02	   8.4827310e+01	
   7.1095667e+02	   8.4666592e+01	
   7.1196094e+02	   8.4519706e+01	
   7.1296490e+02	   8.4554452e+01	
   7.1396851e+02	   8.4445629e+01	
   7.1497180e+02	   8.4438328e+01	
   7.1597473e+02	   8.4373023e+01	
   7.1697736e+02	   8.4372795e+01	
   7.1797961e+02	   8.4241642e+01	
   7.1898157e+02	   8.4246190e+01	
   7.1998315e+02	   8.4137986e+01	
   7.2098438e+02	   8.4047755e+01	
   7.2198529e+02	   8.3976951e+01	
   7.2298590e+02	   8.3855514e+01	
   7.2398608e+02	   8.3760675e+01	
   7.2498596e+02	   8.3703900e+01	
   7.2598553e+02	   8.3742791e+01	
   7.2698474e+02	   8.3708419e+01	
   7.2798358e+02	   8.3683285e+01	
   7.2898212e+02	   8.3603066e+01	
   7.2998029e+02	   8.3411936e+01	
   7.3097809e+02	   8.3165001e+01	
   7.3197559e+02	   8.3015742e+01	
   7.3297272e+02	   8.2911452e+01	
   7.3396954e+02	   8.2740916e+01	
