   2.7963941e+01	   1.4326271e+02	   8.4780107e+01	
   3.2959601e+01	   1.5028198e+02	   8.4424042e+01	
   3.6450475e+01	   1.5669957e+02	   8.4450475e+01	
   3.4350813e+01	   1.5726562e+02	   6.8374777e+01	
   4.8538550e+01	   1.6853855e+02	   8.3718013e+01	
   4.5655240e+01	   1.6853044e+02	   6.7647275e+01	
   6.1015704e+01	   1.7768380e+02	   8.3015704e+01	
   5.8952079e+01	   1.7722699e+02	   6.6631920e+01	
