   8.4407417e-01	  -4.4898945e-01	  -2.9316764e-01	
  -7.8757266e-01	   5.4305878e-01	   2.9123268e-01	
  -7.3003453e-01	   6.1993064e-01	   2.8763794e-01	
  -7.6972726e-01	   6.3263952e-01	   8.5364991e-02	
  -5.8283646e-01	   7.6362467e-01	   2.7781113e-01	
  -6.2472272e-01	   7.7713608e-01	   7.6033147e-02	
  -4.0848878e-01	   8.7379158e-01	   2.6386585e-01	
  -4.5416105e-01	   8.8868870e-01	   6.3008956e-02	
