   8.9251699e-01	  -3.8344024e-01	  -2.3745948e-01	
  -8.4604535e-01	   4.7852848e-01	   2.3498457e-01	
  -7.9737205e-01	   5.5729894e-01	   2.3155065e-01	
  -8.2514892e-01	   5.6386836e-01	   3.4376229e-02	
  -6.6938373e-01	   7.0870180e-01	   2.2286137e-01	
  -6.9808091e-01	   7.1555288e-01	   2.5828382e-02	
  -5.1384114e-01	   8.3168033e-01	   2.1041651e-01	
  -5.4399564e-01	   8.3897754e-01	   1.3617319e-02	
