   8.1203392e-01	  -3.3729780e-01	  -4.7626790e-01	
  -7.6276613e-01	   4.4004280e-01	   4.7386725e-01	
  -7.1091363e-01	   5.2524884e-01	   4.6767025e-01	
  -8.0169846e-01	   5.3106193e-01	   2.7432246e-01	
  -5.6737619e-01	   6.8620798e-01	   4.5519541e-01	
  -6.6916045e-01	   6.9332163e-01	   2.6744983e-01	
  -3.8997702e-01	   8.1345162e-01	   4.3152566e-01	
  -5.0868878e-01	   8.2260147e-01	   2.5409161e-01	
